Team,Conf,Record,AdjOE,OERank,AdjDE,DERank,Barthag,Rank,ProjW,ProjL,ProConW,ProConL,ConRec,SOS,NCSOS,Consos,ProjSOS,ProjNonconSOS,ProjConSOS,EliteSOS,EliteNonconSOS,OppOE,OppDE,OppProjOE,OppProjDE,ConAdjOE,ConAdjDE,QualO,QualD,QualBarthag,QualGames,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,ConfWinPct,WAB,WABRk,FunRk,AdjT
NJIT,AE,7-23,97.4316262079142,307,110.73549185950654,311,0.1866500937281094,319,7,23,4,12,4-12,0.3731974282961741,0.3555846047482664,0.3640997861245836,0.3731974282961741,0.3555846047482664,0.3640997861245836,0.9006708939290358,0.8965992542439777,102.24966410702793,107.02117408872932,102.24966410702793,107.02117408872932,99.34389421679433,110.84306176210325,100.47230383779969,115.2386976009996,0.1712320876131308,1,-0.1080509508456475,1120.0,1200.0,1098.725,1.0193633529773145,1.0921750210471226,0,0.25,-18.362452455578765,347,355,66.16967174073525
Arkansas Pine Bluff,SWAC,10-21,94.06085385735756,341,106.95424060055484,235,0.1858386101964135,320,10,21,6,12,6-12,0.3424997358454539,0.5252749852215886,0.2104953890738009,0.3424997358454539,0.5252749852215886,0.2104953890738009,0.8694514901938423,0.7339486197214093,99.60811806430426,103.98479369383448,99.60811806430426,103.98479369383448,93.76956558561628,106.59319696507931,96.3029390123888,95.81637456318911,0.514558456899172,4,-0.1062872205229408,1241.0,1257.0,1287.9625,0.9635373700709456,0.9759600920057844,0,0.3333333333333333,-15.38604114800161,308,352,69.62603987268723
Nebraska Omaha,Sum,9-23,98.57999494942804,288,112.16913722922376,331,0.1846576278402234,321,9,23,4,14,4-14,0.4359809367949474,0.583409427737646,0.3528626142219458,0.4359809367949474,0.583409427737646,0.3528626142219458,0.8446323300295174,0.7121541920576723,103.66954249026422,105.32553546131771,103.66954249026422,105.32553546131771,98.97186080666351,115.32343654431244,99.06317479080327,107.03918329208692,0.2910009423497661,5,-0.0251197747008375,1262.0,1392.0,1227.9375,1.0277396040107905,1.133608184455642,0,0.2222222222222222,-15.996919563628476,323,229,67.76413955765118
Morgan St.,MEAC,14-16,92.66839003719024,350,105.61112033758728,204,0.1819090215985035,322,14,16,7,7,7-7,0.3444640079954127,0.4086323671268531,0.2805984435686831,0.3444640079954127,0.4086323671268531,0.2805984435686831,0.8785807575376031,0.8094412215367413,101.28140277213171,106.03547457686604,101.28140277213171,106.03547457686604,92.120219777269,105.5052811153658,94.34865068819978,95.68769232375864,0.4595719006549047,3,0.0429930813401991,976.0,1027.0,1031.5375,0.9461604643553916,0.995601226324782,0,0.5,-10.852939515709505,234,88,70.33409776487477
Stonehill,NEC,14-17,94.38712326006052,338,107.63637842345614,255,0.1808541483699572,323,14,17,10,6,10-6,0.3055067094132807,0.4441797103356851,0.1755007710485264,0.3055067094132807,0.4441797103356851,0.1755007710485264,0.9006090239116868,0.8239050370830256,99.0541225644979,107.43503767758362,99.0541225644979,107.43503767758362,92.4637627148707,104.08950492477516,101.47953177122236,112.41342156315152,0.2356367854445717,2,0.0272221097752309,1041.0,1012.0,1056.6125000000002,0.9852240059624506,0.957777804067243,0,0.625,-12.612957221097108,263,126,66.59484025710299
North Carolina A&T,CAA,13-19,96.89096185408452,316,110.54931777783813,310,0.1799674273776151,324,13,19,8,10,8-10,0.3801766660806213,0.4470709358674331,0.3445147870348341,0.3801766660806213,0.4470709358674331,0.3445147870348341,0.8745455780248185,0.8064602724200569,101.8774724662739,105.0434979195978,101.8774724662739,105.0434979195978,97.52389807245548,110.99922081134198,86.1821021505397,107.15370136487944,0.0755279509752262,3,0.0374851716747725,1284.0,1355.0,1280.275,1.002909531155416,1.0583663666009258,0,0.4444444444444444,-13.310081706025809,280,98,69.91871634392663
New Orleans,Slnd,12-20,97.85787025968968,299,111.76423632192484,326,0.1782765042966463,325,12,20,7,11,7-11,0.3098866673167163,0.4361110046263279,0.2405113077584012,0.3098866673167163,0.4361110046263279,0.2405113077584012,0.9083153295232088,0.8131229735104561,101.82993048119296,109.58711162021766,101.82993048119296,109.58711162021766,99.16520462230356,111.9905520123108,94.95909402703856,111.83267001089813,0.1322842053077318,2,-0.053664768750195,1370.0,1425.0,1305.7125,1.0492355706175749,1.09135816651828,0,0.3888888888888889,-15.714197996705169,315,296,70.98913636421416
St. Francis PA,NEC,13-18,100.73966882902565,242,115.11103007314,353,0.1774659502971362,326,13,18,9,7,9-7,0.2736989346082823,0.4009430240713986,0.1759264090731487,0.2736989346082823,0.4009430240713986,0.1759264090731487,0.920503857072456,0.8509451147407796,98.04284184847374,107.89807277583502,98.04284184847374,107.89807277583502,100.6746242009747,113.9498222008426,110.96424450099376,113.64536079920872,0.4317881946072641,2,-0.0488577075556929,1180.0,1146.0,1112.8749999999998,1.0603167471638777,1.029765247669325,0,0.5625,-14.330014930972204,294,287,68.29020869005339
Little Rock,OVC,10-21,100.669787066588,245,115.35513903931276,355,0.1727941159730738,327,10,21,6,12,6-12,0.3155080737113412,0.3988785621913057,0.2552960542535892,0.3155080737113412,0.3988785621913057,0.2552960542535892,0.9071243932498468,0.8388507528215884,100.79310026545724,107.46976763392024,100.79310026545724,107.46976763392024,100.17339909489183,113.54915847042192,100.51276107062574,103.08046338536592,0.4279819223689599,2,-0.0633561982853466,1393.0,1437.0,1329.9124999999997,1.047437331403382,1.0805222148073654,0,0.3333333333333333,-16.74438428373234,335,312,70.79238063101882
Central Arkansas,ASun,9-22,97.69165727883626,304,112.02601328571151,329,0.1715727244524003,328,9,22,4,14,4-14,0.4355916040257093,0.4330120310735941,0.4374546289355703,0.4355916040257093,0.4330120310735941,0.4374546289355703,0.8661844200627391,0.8345599362000764,104.12724015923416,105.98364017108376,104.12724015923416,105.98364017108376,97.93856712394168,112.50506542891948,98.64023170597672,115.69080285219944,0.1378120820601371,3,0.0077473633950873,1307.0,1484.0,1319.1125,0.9908176899240968,1.1249988154914763,0,0.2222222222222222,-15.891002514875003,321,159,72.20789538198353
Cal St. Northridge,BW,7-25,94.66035777428016,334,108.75312237205296,274,0.168537435000537,329,7,25,4,16,4-16,0.4369185827188647,0.3609709422847812,0.4888810825435651,0.4369185827188647,0.3609709422847812,0.4888810825435651,0.8842493667352379,0.8847568925457846,102.5072733240431,103.94142068465952,102.5072733240431,103.94142068465952,94.06375219736064,109.4041663522165,86.72860982301984,82.86260951852782,0.6281757517256189,1,-0.0658370208838077,1212.0,1415.0,1310.4375,0.9248819573615682,1.0797920541803787,0,0.2,-19.2292783916526,354,314,65.0825949055589
McNeese St.,Slnd,11-23,98.25897146856714,291,112.9670211587318,336,0.1674054966029906,330,11,23,6,12,6-12,0.3640237041046739,0.5463317713801733,0.241726546125506,0.3640237041046739,0.5463317713801733,0.241726546125506,0.8636983964420026,0.713619510731546,102.56455580848488,107.7150542992408,102.56455580848488,107.7150542992408,99.493132399901,113.2002511737834,87.19861630928067,105.65423184325098,0.0990514838265858,4,-0.0379480353956635,1314.0,1360.0,1242.2875,1.057726170471811,1.0947546361047664,0,0.3333333333333333,-16.74889321407776,336,262,66.07646305101477
Austin Peay,ASun,9-22,95.741930870618,329,110.49392152874174,308,0.1613797323555373,331,9,22,3,15,3-15,0.4168631046856649,0.3978461671312082,0.4305975595861057,0.4168631046856649,0.3978461671312082,0.4305975595861057,0.8639145181320536,0.8100419576279877,104.7983974369372,105.79213348299238,104.7983974369372,105.79213348299238,95.4260653806176,111.38793452533328,81.46129934695524,110.59671467380592,0.0288529177373917,3,-0.0199185861314497,1176.0,1343.0,1199.7499999999998,0.9802042092102524,1.119399874973953,0,0.1666666666666666,-16.02028612561415,324,217,64.74184429605029
UMKC,Sum,11-21,93.88962546190074,343,108.3694673413864,267,0.1611894348380119,332,12,20,7,11,7-11,0.3875563877322225,0.4475690753569604,0.35548604444188,0.3875563877322225,0.4475690753569604,0.35548604444188,0.8811885165511016,0.819083982017051,103.67583840423367,107.27628327620724,103.67583840423367,107.27628327620724,95.41841769605006,107.98035276674447,89.93967607916072,100.45278370272074,0.2190332263284682,3,0.0131735828611932,1164.0,1248.0,1168.575,0.9960849752904176,1.0679673961876643,0,0.3888888888888889,-15.40089615528586,309,145,63.77320704946756
Western Michigan,MAC,8-23,100.51093300868556,250,116.01823658682156,358,0.1611048742030423,333,8,23,4,14,4-14,0.4132045248521565,0.3920222330204233,0.4285028467306306,0.4132045248521565,0.3920222330204233,0.4285028467306306,0.8692736608075022,0.8492441122463575,103.83068164127924,105.57370855286628,103.83068164127924,105.57370855286628,101.92678131361112,115.68761873814,109.51347121965372,119.81066402402683,0.2624159902056882,3,-0.0594149932479111,1277.0,1408.0,1217.8749999999998,1.0485476752540288,1.1561120804680285,0,0.2222222222222222,-17.02151212369924,338,307,65.51093589994892
Incarnate Word,Slnd,12-19,96.12834973606968,325,111.1813385482972,318,0.1580245906345711,334,12,19,6,12,6-12,0.2865519891981695,0.3471633989026449,0.2427770821893816,0.2865519891981695,0.3471633989026449,0.2427770821893816,0.9261429488427142,0.8825900012592768,100.875459345257,109.04855966599192,100.875459345257,109.04855966599192,97.05956606204988,112.71628156972248,87.44997670273831,120.72859048246646,0.0239277572061077,1,-0.0262377347914383,1295.0,1375.0,1257.2625,1.030015609309909,1.0936459172209465,0,0.3333333333333333,-15.469799858681531,312,232,66.77013184027469
Sacred Heart,NEC,16-17,95.37277372584074,331,110.5355447576031,309,0.1548894338744681,335,16,17,8,8,8-8,0.256174986584113,0.3398698862808593,0.1787689866050796,0.256174986584113,0.3398698862808593,0.1787689866050796,0.931938018766508,0.8858365746507972,96.76635875609404,108.06723425890648,96.76635875609404,108.06723425890648,95.03275044841702,111.15273550513126,91.8892910723099,107.07026624463695,0.1469959311631349,2,0.0412336197856885,1142.0,1124.0,1121.875,1.0179387186629527,1.0018941504178274,0,0.5,-13.559122910766256,283,90,69.80544994763187
The Citadel,SC,10-22,96.37922717464946,321,111.73701827501372,324,0.1544182900665649,336,10,22,5,13,5-13,0.4237987488908196,0.407923095172691,0.4364180523922425,0.4237987488908196,0.407923095172691,0.4364180523922425,0.8824754232162221,0.8606131279285891,103.24971355547058,106.21795493359822,103.24971355547058,106.21795493359822,96.6439667372882,111.5211689286703,105.41435268196793,109.82966367437568,0.3841746076822371,2,0.0355495303576752,1191.0,1339.0,1202.5125,0.9904262949449588,1.1135019386492864,0,0.2777777777777778,-16.248585617676675,328,100,67.11927323649483
Stony Brook,CAA,11-22,94.63265360286772,336,109.85568692077725,297,0.1524649816732449,337,11,22,6,12,6-12,0.3979044741892609,0.4359101635844756,0.3609763690373817,0.3979044741892609,0.4359101635844756,0.3609763690373817,0.8810217971689338,0.852225754466738,101.64493747035262,104.9519348115684,101.64493747035262,104.9519348115684,95.61102905150224,110.82447039885184,98.94681068484653,107.13972351847748,0.2860102914216533,2,0.0221281441151133,1128.0,1236.0,1159.0375,0.9732213150998134,1.0664020793114977,0,0.3333333333333333,-16.130615148686882,326,132,63.81045317476344
Columbia,Ivy,7-22,94.2635911281786,339,110.037061447699,299,0.1443889190255484,338,7,22,2,12,2-12,0.4321613291481936,0.3172733979967567,0.555255541096162,0.4321613291481936,0.3172733979967567,0.555255541096162,0.8752403726725778,0.9009411873072272,102.71972809864424,104.1590663505134,102.71972809864424,104.1590663505134,95.39374694891978,111.4773319436736,83.04670294544134,95.60905710018628,0.1652130314530472,2,-0.0305480662913358,941.0,1147.0,1006.575,0.9348533392941408,1.1395077366316468,0,0.1428571428571428,-16.54555307414412,331,240,69.67468619274932
Presbyterian,BSth,5-27,92.9850959265762,348,108.86164547074324,277,0.1402948394780329,339,5,27,1,17,1-17,0.3697993923862751,0.3521151404224248,0.381493373806911,0.3697993923862751,0.3521151404224248,0.381493373806911,0.9089359590592644,0.8866713487909982,102.69206743203104,107.218333775954,102.69206743203104,107.218333775954,92.90249187119863,109.26884292344285,92.25939873839602,106.81697774865025,0.1564482079630469,1,-0.1396170359617132,1121.0,1270.0,1176.7625,0.9526136327423758,1.0792322155065277,0,0.0555555555555555,-22.393398689954157,361,363,64.43120851546453
Coppin St.,MEAC,9-23,97.78717756924412,300,114.70104176780984,351,0.1376840770776124,340,9,23,4,10,4-10,0.4410951111511494,0.5721972086276236,0.2854008660863991,0.4410951111511494,0.5721972086276236,0.2854008660863991,0.8617173454600922,0.7879949918834646,101.99358746549883,104.4558991741212,101.99358746549883,104.4558991741212,94.76459661977276,115.82349699960557,105.406786283691,113.74998714393406,0.2940025603399573,3,0.0601388403480795,983.0,1107.0,1018.775,0.9648842973178572,1.086599101862531,0,0.2857142857142857,-16.418849902985798,330,51,71.84509626231694
South Carolina St.,MEAC,5-26,97.70021148114964,303,114.74584039218732,352,0.135945407091168,341,5,26,2,12,2-12,0.4197922875834896,0.53824501148997,0.2856524118705641,0.4197922875834896,0.53824501148997,0.2856524118705641,0.8742257087681974,0.8078317865040116,102.48119419780632,105.23243345566236,102.48119419780632,105.23243345566236,97.6532436784794,115.3340560053112,99.78856950851088,123.3626724578384,0.0802568962549841,2,-0.0820820415288675,1038.0,1126.0,1042.175,0.9959939549499844,1.0804327488185763,0,0.1428571428571428,-20.110941729704724,357,336,71.66446088185248
Central Michigan,MAC,10-21,92.02972202741746,352,108.12171488919007,263,0.1355000888232374,342,10,21,5,13,5-13,0.4094316229923048,0.3871265099375695,0.4255408713096136,0.4094316229923048,0.3871265099375695,0.4255408713096136,0.8759852408932792,0.8524005905422054,104.61286748610424,106.99917094747106,104.61286748610424,106.99917094747106,90.11456391817522,109.01343265170718,102.341465365117,92.51398700115604,0.7615113571954352,2,0.0473449172112116,1141.0,1353.0,1222.125,0.9336197197504348,1.1070880638232588,0,0.2777777777777778,-15.342286455145116,307,76,67.24413774220292
Holy Cross,Pat,10-22,93.4552512168159,345,110.00316421250828,298,0.1329868760276496,343,10,22,7,11,7-11,0.3179376694715614,0.3081779328114382,0.3289552072974498,0.3179376694715614,0.3081779328114382,0.3289552072974498,0.922014157707575,0.9037052113528152,100.03892065199376,106.32936724180816,100.03892065199376,106.32936724180816,95.10126384024728,108.01522747000166,100.5172441517675,115.51264437216756,0.1681098059946737,1,-0.0070133480142643,1204.0,1306.0,1242.5375,0.968984839491766,1.0510749172560183,0,0.3888888888888889,-18.175248811115672,346,184,68.86856687513489
Central Connecticut,NEC,10-22,96.39815392211172,320,113.53924255411394,343,0.1321470504962258,344,10,22,7,9,7-9,0.2868787938156977,0.4032288938643288,0.181644353870632,0.2868787938156977,0.4032288938643288,0.181644353870632,0.92867673640888,0.8810712579850151,97.5687496594197,107.32977130829956,97.5687496594197,107.32977130829956,95.13289165617448,111.12035293272378,93.513326494648,118.45808288351628,0.06184784262963,1,-0.0352087027915304,1073.0,1072.0,1058.8875,1.013327667009007,1.0123832796213006,0,0.4375,-18.45498840139625,348,256,64.30448367698779
Lindenwood,OVC,11-21,95.191365200086,333,112.29892495141677,333,0.1300334422696109,345,11,21,6,12,6-12,0.3146787550967473,0.3927443350975164,0.2600947307923122,0.3146787550967473,0.3927443350975164,0.2600947307923122,0.9074456289147168,0.836852166385404,101.34290161947764,107.72679324880868,101.34290161947764,107.72679324880868,95.66359560201062,112.89220594827296,79.761418056577,101.17498087138624,0.0609489413132316,3,-0.0048082171498905,1252.0,1330.0,1238.475,1.0109206887502775,1.0739013706372758,0,0.3333333333333333,-16.576543423254215,333,178,67.01207849276909
Albany,AE,8-23,97.38191453754862,308,115.56036514347848,357,0.1225765448962494,346,8,23,3,13,3-13,0.3939109609245554,0.4170856305318527,0.372184708167714,0.3939109609245554,0.4170856305318527,0.372184708167714,0.8833262691837441,0.848899339978092,102.24383531058328,105.76065420598594,102.24383531058328,105.76065420598594,97.93021049439804,116.5852663842782,110.60407198343448,124.79023818404204,0.1997609223029484,3,-0.014117627240234,1088.0,1218.0,1078.475,1.0088319154361485,1.1293724935673055,0,0.1875,-17.523950069214944,342,201,67.29184150102898
Bethune Cookman,SWAC,12-20,96.13196465407532,324,114.50774775913584,349,0.1179917206546282,347,12,20,8,10,8-10,0.3055228772360154,0.3945561218878876,0.2312960242777277,0.3055228772360154,0.3945561218878876,0.2312960242777277,0.911818301433521,0.8467879060414822,99.45712671246562,106.80494461119652,99.45712671246562,106.80494461119652,97.26627100275287,113.7591202442693,79.2107571038674,108.63598063200592,0.0257623441907863,3,0.0430227716084309,1237.0,1308.0,1248.075,0.991126334555215,1.0480139414698637,0,0.4444444444444444,-15.8194267102465,317,87,68.65573667984378
Hampton,CAA,8-24,96.84869449255363,317,115.36834602085588,356,0.1179205283076844,348,8,24,5,13,5-13,0.392760142253272,0.4117166236334696,0.394499818179718,0.392760142253272,0.4117166236334696,0.394499818179718,0.8901437299435744,0.8848046630462044,101.66994105434676,105.92976980195388,101.66994105434676,105.92976980195388,97.34396931428915,114.0622341087333,89.20383537423729,108.93358178722484,0.0912999627416491,1,-0.013818174511988,1209.0,1354.0,1240.3999999999996,0.9746855852950664,1.0915833602063854,0,0.2777777777777778,-18.586691122931597,351,200,68.72714309959802
Monmouth,CAA,7-26,91.69717293140307,354,109.50057977026268,291,0.1150117176320138,349,7,26,5,13,5-13,0.4604425220153545,0.6025852316855617,0.3763661622056843,0.4604425220153545,0.6025852316855617,0.3763661622056843,0.857826163254895,0.7753533984793403,103.0127488338935,104.88402821195844,103.0127488338935,104.88402821195844,90.22408459854618,108.8760323620724,85.94408133782561,115.24918521605696,0.0331148767816509,3,0.017037446168381,1115.0,1267.0,1204.1375000000005,0.9259739855290612,1.0522054167401975,0,0.2777777777777778,-19.0151402839582,353,138,68.28192668629798
